"","LSOA","age_rank","edu_rank","disab_rank","children_rank","housing_rank","income_rank","final_BII_RANK","rank_sum","final_BDDI_RANK"
"33266","E01035271",147,2808,29,60,9102,18311,16293,46750,663
"33267","E01035272",2745,23908,19043,2538,27155,18312,16295,109996,14030
"33268","E01035273",3881,27107,15621,1102,27798,18313,16299,110121,14073
"33269","E01035274",12252,30647,30049,9441,33204,31532,13376,160501,29307
"33270","E01035275",772,3904,2776,1972,21966,31533,13379,76302,4782
"33271","E01035276",68,1686,26,16,18254,31534,13383,64967,2688
"33272","E01035277",1520,15131,2838,3813,12159,8907,19069,63437,2457
"33273","E01035278",13159,17282,9475,6932,9267,16053,14926,87094,7255
"33274","E01035279",409,5163,555,2328,16814,8908,19072,53249,1201
"33275","E01035280",51,1789,41,681,11409,15694,15887,45552,595
"33276","E01035281",196,2297,119,1174,14548,15695,15888,49917,889
"33277","E01035282",1086,6577,1875,14231,13846,15886,28372,81873,5972
"33278","E01035283",7053,24292,19414,9157,25583,15903,28224,129626,20382
"33279","E01035284",134,2912,201,1254,18891,25292,15498,64182,2560
"33280","E01035285",6044,27646,24624,4227,30974,26173,13901,133589,21709
"33281","E01035286",4961,18063,5390,1029,17928,14371,26922,88664,7681
"33282","E01035287",14676,22859,8992,7128,14809,14372,26924,109760,13946
"33283","E01035288",11697,22958,16679,4265,25335,23837,24391,129162,20240
"33284","E01035289",15592,26387,25292,14287,25942,23336,26977,157813,28709
"33285","E01035290",8360,7850,7720,10097,15797,5879,11471,67174,3022
"33286","E01035291",13130,10426,4205,13509,3196,6392,8908,59766,1917
"33287","E01035292",913,8709,1962,19738,24177,20251,25635,101385,11299
"33288","E01035293",9232,19729,21911,12112,27910,19805,26206,136905,22745
"33289","E01035294",1821,1399,6375,33456,14891,18435,21642,98019,10283
"33290","E01035295",3707,23831,18743,9706,11900,18436,21647,107970,13370
"33291","E01035296",8012,7119,14992,30662,22141,23413,27150,133489,21679
"33292","E01035297",1673,11415,15155,18228,24636,23414,27153,121674,17828
"33293","E01035298",653,24759,12580,734,20798,20829,24916,105269,12518
"33294","E01035299",4655,20149,7877,1879,7635,20830,24917,87942,7482
"33295","E01035300",7853,28993,32713,21928,15624,30593,30289,167993,30791
"33296","E01035301",11758,29190,33181,16550,10220,31204,23862,155965,28259
"33297","E01035302",1931,21995,8045,1218,17766,23415,15103,89473,7899
"33298","E01035303",2463,27224,23467,3351,27400,23416,15105,122426,18061
"33299","E01035304",9132,17740,5795,3561,1503,8657,12107,58495,1754
"33300","E01035305",1152,21125,8494,1510,19864,25059,3897,81101,5793
"33301","E01035306",10966,20716,9111,2561,13935,7904,16431,81624,5911
"33302","E01035307",18552,30308,22758,10957,23789,24724,10688,141776,24338
"33303","E01035308",31965,10409,18226,29723,3212,474,32010,126019,19272
"33304","E01035309",892,74,12343,17770,10341,475,32012,73907,4274
"33305","E01035310",14925,7772,27236,18864,23956,16377,22136,131266,20930
"33306","E01035311",4836,4899,17673,13578,23478,16378,22137,102979,11813
"33307","E01035312",15919,15972,21975,6308,19548,26319,15552,121593,17806
"33308","E01035313",14433,24429,25932,11575,21479,26320,15555,139723,23670
"33309","E01035314",1481,11397,6651,808,18996,22563,25276,87172,7286
"33310","E01035315",8231,23941,21465,4364,19328,22564,25278,125171,18979
"33311","E01035316",13037,24173,31955,30066,19455,33255,25015,176956,32108
"33312","E01035317",3431,26253,31349,19457,26513,33400,16052,156455,28389
"33313","E01035318",21397,23148,27356,23924,10056,18437,30608,154926,28021
"33314","E01035319",15783,19039,15515,10613,7505,18438,30609,117502,16512
"33315","E01035320",30552,12631,16475,31555,18918,9150,30835,150116,26758
"33316","E01035321",31901,8851,7224,26883,18092,9151,30837,132939,21490
"33317","E01035322",26714,16748,22564,23689,27374,14031,20484,151604,27151
"33318","E01035323",22412,7248,8465,14714,16462,14032,20486,103819,12073
"33319","E01035324",7801,3599,10635,14501,26248,17286,21209,101279,11260
"33320","E01035325",17889,3581,17788,20550,18320,16865,22033,117026,16357
"33321","E01035326",11656,13693,6888,10835,22817,13133,29727,108749,13629
"33322","E01035327",28595,19966,15612,27361,20769,13300,29533,155136,28072
"33323","E01035328",12413,12852,3705,4234,11662,4143,24882,73891,4268
"33324","E01035329",446,7452,526,363,22931,4382,24137,60237,1988
"33325","E01035330",15256,11247,2659,13054,8156,3897,22311,76580,4831
"33326","E01035331",30641,10535,11455,28053,13389,3163,24388,121624,17815
"33327","E01035332",622,3657,198,9158,13306,2766,25149,54856,1369
"33328","E01035333",6092,4079,662,8934,11236,3925,22727,57655,1658
"33329","E01035334",27033,9953,23872,29930,19026,16856,23819,150489,26845
"33330","E01035335",16900,10832,23681,30280,26121,16857,23821,148492,26318
"33331","E01035336",16041,14100,6364,16881,2795,4604,16712,77497,5016
"33332","E01035337",1305,6694,1669,1047,18795,3926,18682,52118,1092
"33333","E01035338",14855,8923,8834,16500,21758,19623,24169,114662,15593
"33334","E01035339",1292,3963,381,294,16702,4885,15317,42834,450
"33335","E01035340",19559,20334,24001,11321,27191,19624,24172,146202,25676
"33336","E01035341",8544,6762,1757,3414,17300,4856,26667,69300,3377
"33337","E01035342",18231,13566,7312,16877,10257,4857,26669,97769,10196
"33338","E01035343",3438,5698,5973,31864,12414,7883,17069,84339,6553
"33339","E01035344",33019,15098,23454,29271,10746,7884,17070,136542,22621
"33340","E01035345",3760,10127,5546,9936,19466,13670,27311,89816,7973
"33341","E01035346",15007,13097,12140,13198,21666,13671,27312,116091,16067
"33342","E01035347",12704,4519,16265,27410,5632,9152,27387,103069,11840
"33343","E01035348",31106,9217,26938,33092,17231,9153,27389,154126,27813
"33344","E01035349",28512,4243,4211,21881,14106,3894,22885,99732,10802
"33345","E01035350",7043,7835,12088,16975,25936,6851,21729,98457,10431
"33346","E01035351",13629,3842,766,3812,12462,6438,23065,64014,2536
"33347","E01035352",4770,4301,1162,1272,16336,4128,22276,54245,1297
"33348","E01035353",15143,13160,7000,14602,17105,4347,8809,80166,5589
"33349","E01035354",1066,4853,974,828,20442,4348,8810,41321,378
"33350","E01035355",3291,4458,7283,2369,19934,9658,14925,61918,2236
"33351","E01035356",8935,4990,2071,11728,4231,9659,14927,56541,1550
"33352","E01035357",908,2245,651,7974,7834,7106,19897,46615,652
"33353","E01035358",7072,3638,10510,20353,10180,7107,19899,78759,5286
"33354","E01035359",358,2287,78,421,15325,873,23195,42537,434
"33355","E01035360",17819,10941,1981,9580,5917,874,23200,70312,3580
"33356","E01035361",10658,14213,4480,12219,7726,12063,17728,79087,5352
"33357","E01035362",2147,9636,1230,18590,11731,12064,17733,73131,4142
"33358","E01035363",3183,9236,5688,10611,15765,11470,21748,77701,5058
"33359","E01035364",7234,5378,5006,14211,14499,10992,24286,81606,5907
"33360","E01035365",12539,25410,29614,26189,25614,31043,28867,179276,32357
"33361","E01035366",2428,11018,14345,5440,21903,31091,19125,105350,12542
"33362","E01035367",9598,31450,30122,13817,24847,31044,28870,169748,31070
"33363","E01035368",9974,32618,33562,20977,33670,31056,19326,181183,32540
"33364","E01035369",11360,7830,9904,22875,14125,13109,27241,106444,12898
"33365","E01035370",777,2758,279,854,837,13110,27242,45857,615
"33366","E01035371",15665,16265,18421,19869,8591,13857,26216,118884,16962
"33367","E01035372",1404,3719,69,2661,4081,13304,27370,52608,1137
"33368","E01035373",10150,3782,18008,33156,19400,26321,32988,143805,24956
"33369","E01035374",24068,17557,33243,33554,33056,26322,32990,200790,33609
"33370","E01035375",5265,1209,25982,33651,19349,14873,30816,131145,20897
"33371","E01035376",12544,2647,22540,33185,22863,20471,31598,145848,25581
"33372","E01035377",2728,1722,13230,33623,19774,14402,31493,116972,16347
"33373","E01035378",27192,2840,16352,33313,17402,20726,31356,149181,26497
"33374","E01035379",4474,2848,814,3722,7881,5114,22834,47687,728
"33375","E01035380",751,1352,63,223,12572,3919,26771,45651,603
"33376","E01035381",17803,4037,7978,8781,9784,3913,26832,79128,5366
"33377","E01035382",1645,20996,20276,20883,21595,21382,22826,129603,20376
"33378","E01035383",23634,24122,27683,29294,18919,21941,20780,166373,30479
"33379","E01035384",2005,5105,1505,4365,5063,4349,15082,37474,251
"33380","E01035385",1250,2898,849,1344,6271,1007,16569,30188,101
"33381","E01035386",2641,2137,660,2321,73,875,18482,27189,59
"33382","E01035387",934,5111,1934,1429,17657,4350,15087,46502,648
"33383","E01035388",8635,4756,6733,2000,4839,4351,15090,46404,641
"33384","E01035389",16701,18576,21086,10538,18722,13672,12583,111878,14679
"33385","E01035390",2071,4310,563,2091,13653,13673,12585,48946,818
"33386","E01035391",1402,16293,8750,460,24879,23149,11958,86891,7202
"33387","E01035392",8246,19033,9969,17391,16480,23150,11961,106230,12817
"33388","E01035393",274,7743,35,1315,2417,12315,23097,47196,693
"33389","E01035394",810,8638,227,2059,7561,11489,24227,55011,1383
"33390","E01035395",10733,15296,6922,6095,11829,12065,23641,86581,7131
"33391","E01035396",8240,14740,2513,3822,14510,12066,23642,79533,5468
"33392","E01035397",750,9867,6322,1223,19671,9385,30828,78046,5141
"33393","E01035398",26835,14445,15061,25189,6520,9386,30833,128269,19951
"33394","E01035399",31981,9841,20958,25373,7473,6180,27358,129164,20241
"33395","E01035400",11942,23675,32592,23971,15955,6611,26749,141495,24250
"33396","E01035401",21298,13266,4332,15147,7962,4386,20222,86613,7141
"33397","E01035402",4587,5969,5109,1517,12497,3878,21695,55252,1402
"33398","E01035403",1309,16833,11577,6623,20830,9660,26099,92931,8857
"33399","E01035404",10934,16508,2455,7019,11903,6140,24154,79113,5361
"33400","E01035405",1961,7518,1145,4787,13156,4677,26266,59510,1872
"33401","E01035406",11230,14569,9413,14490,16612,9661,26102,102077,11520
"33402","E01035407",10169,13489,6680,6119,6394,1749,32051,76651,4843
"33403","E01035408",6144,6260,1676,6123,16470,1750,32053,70476,3605
"33404","E01035409",12558,16779,5019,6908,6570,3648,24828,76310,4784
"33405","E01035410",13567,16357,2570,12677,2889,3649,24830,76539,4826
"33406","E01035411",15071,27953,25771,19300,25196,27329,22507,163127,29858
"33407","E01035412",12746,23594,23066,17677,26095,27330,22510,153018,27541
"33408","E01035413",21204,31180,32521,31671,29738,31455,26062,203831,33669
"33409","E01035414",17393,26998,30353,31849,31164,31456,26068,195281,33444
"33410","E01035415",2607,12950,4076,1823,15509,14373,17368,68706,3271
"33411","E01035416",9069,22024,12804,10362,20190,13902,17977,106328,12857
"33412","E01035417",833,6676,1053,32798,19038,20005,31521,111924,14698
"33413","E01035418",6575,6578,18978,26284,25477,19513,31964,135369,22264
"33414","E01035419",8283,6363,504,668,2811,1431,15711,35771,216
"33415","E01035420",21665,10100,15636,10109,12337,1585,14014,85446,6833
"33416","E01035421",1789,9131,2864,307,12918,17707,13692,58408,1746
"33417","E01035422",638,5181,265,491,19182,17708,13696,57161,1601
"33418","E01035423",651,8746,7415,942,25416,21514,18309,82993,6247
"33419","E01035424",322,7562,1469,504,23393,21515,18311,73076,4130
"33420","E01035425",16879,10251,11497,18993,13990,4352,24574,100536,11036
"33421","E01035426",17218,10015,5479,5487,12955,4353,24581,80088,5567
"33422","E01035427",630,4513,836,315,17859,1925,25158,51236,1004
"33423","E01035428",11701,5984,1978,7582,7562,1926,25161,61894,2234
"33424","E01035429",721,16090,2763,9078,19264,20978,29001,97895,10229
"33425","E01035430",6697,24229,9120,8908,15649,21540,28088,114231,15462
"33426","E01035431",4212,24458,17264,26884,24869,26759,18293,142739,24626
"33427","E01035432",13204,30686,32379,22699,31034,27000,10597,167599,30713
"33428","E01035433",4989,9437,14328,10474,21721,15197,12167,88313,7577
"33429","E01035434",6098,20758,12510,3279,24815,14726,18535,100721,11094
"33430","E01035435",23786,27675,29009,23345,28702,17287,26438,176242,32035
"33431","E01035436",145,3286,2443,1598,26555,17288,26440,77755,5071
"33432","E01035437",505,8917,8449,1014,28363,17171,26220,90639,8178
"33433","E01035438",603,3411,1721,301,21600,5383,16432,49451,856
"33434","E01035439",1701,8356,850,879,15805,6612,16311,50514,930
"33435","E01035440",226,5210,1390,1499,22520,6613,16313,53771,1253
"33436","E01035441",26724,8622,12079,14341,13021,5384,16437,96608,9868
"33437","E01035442",2546,1832,5018,24277,14876,13301,7402,69252,3363
"33438","E01035443",2029,2834,13463,27315,23583,13302,7406,89932,8000
"33439","E01035444",5077,3890,18725,32974,28166,23695,23251,135778,22397
"33440","E01035445",1380,2394,11337,26437,31196,24046,22815,119605,17180
"33441","E01035446",1040,2523,3114,29757,21615,25118,5038,88205,7556
"33442","E01035447",5651,14509,9469,10684,15170,22579,10923,88985,7772
"33443","E01035448",427,2831,3001,33294,13314,5418,19059,77344,4997
"33444","E01035449",10094,1057,231,33398,7850,3397,24462,80489,5655
"33445","E01035450",9727,7902,11181,4481,23803,16058,23207,96359,9788
"33446","E01035451",3163,3087,3604,2364,20812,14733,25310,73073,4129
"33447","E01035452",23741,4688,4803,13420,7775,15696,23950,94073,9157
"33448","E01035453",2187,4557,1567,2151,18449,19213,19364,67488,3068
"33449","E01035454",18408,22642,30777,23005,29724,19214,19369,163139,29860
"33450","E01035455",504,9369,4430,1097,23299,19215,19371,77285,4984
"33451","E01035456",786,11045,4322,1273,26569,19216,19372,82583,6153
"33452","E01035457",219,2989,931,2820,18991,19217,19373,64540,2618
"33453","E01035458",378,5207,1310,265,22907,19218,21068,70353,3585
"33454","E01035459",5933,7622,8671,3035,15312,19219,21070,80862,5742
"33455","E01035460",15495,30566,21114,7263,27676,19220,21074,142408,24532
"33456","E01035461",635,8786,3263,1537,27402,19221,21078,81922,5987
"33457","E01035462",665,10004,5908,1189,25035,19222,21083,83106,6272
"33458","E01035463",18087,30155,29485,14665,29329,28350,23442,173513,31640
"33459","E01035464",10580,33715,30626,2967,33737,33690,25725,171040,31257
"33460","E01035465",3049,23982,24005,32948,26293,31457,25065,166799,30551
"33461","E01035466",8969,28277,32509,32690,32596,31458,25068,191567,33283
"33462","E01035467",3313,25510,19196,5244,30473,33076,22747,139559,23609
"33463","E01035468",17102,33567,32978,16471,32942,32944,23244,189248,33168
"33464","E01035469",1393,8701,2982,2222,9335,4130,24418,53181,1197
"33465","E01035470",212,3266,73,686,1563,4657,23525,33982,176
"33466","E01035471",506,4701,1045,10018,2233,4878,24840,48221,762
"33467","E01035472",237,4309,142,1031,978,5385,24349,36431,226
"33468","E01035473",13551,33753,33637,21866,33037,33606,24786,194236,33410
"33469","E01035474",27714,10488,14985,20493,2932,5108,9150,90870,8246
"33470","E01035475",7471,11521,3721,3039,6785,5109,9151,46797,667
"33471","E01035476",32802,25104,28675,32013,10855,16392,12930,158771,28931
"33472","E01035477",19701,14541,12773,12890,2920,9442,7112,79379,5426
"33473","E01035478",459,9678,973,565,7927,8909,11813,40324,337
"33474","E01035479",31756,17023,23017,29124,4898,8658,25032,139508,23588
"33475","E01035480",6379,10918,1732,2451,15264,8659,25033,70436,3597
"33476","E01035481",15921,33657,33399,12913,30837,25654,4712,157093,28539
"33477","E01035482",678,15631,4227,2145,16108,25655,4715,69159,3347
"33478","E01035483",5093,14710,14724,1162,14224,25656,4718,80287,5617
"33479","E01035484",4254,2004,5389,29145,31556,21161,18349,111858,14671
"33480","E01035485",1081,2590,12505,33275,30355,21162,18353,119321,17093
"33481","E01035486",2198,1154,451,24582,20096,24631,16351,89463,7896
"33482","E01035487",10499,4655,11007,28704,30157,24916,15079,125017,18924
"33483","E01035488",3886,270,81,32866,10843,8910,18084,74940,4479
"33484","E01035489",646,517,288,31068,16743,8911,18086,76259,4773
"33485","E01035490",6489,480,861,28771,11857,11274,14906,74638,4418
"33486","E01035491",1042,209,53,32734,4371,14526,15602,68537,3238
"33487","E01035492",365,247,52,29623,16561,11660,14494,73002,4109
"33488","E01035493",2212,1025,3211,31726,23971,14527,15607,92279,8674
"33489","E01035494",288,174,92,33271,11804,27887,14333,87849,7459
"33490","E01035495",3157,19841,14087,5200,33681,27888,14335,118189,16726
"33491","E01035496",1642,459,718,33471,9920,27538,22621,96369,9793
"33492","E01035497",117,1923,2748,13346,29720,27889,22054,97797,10207
"33493","E01035498",141,114,128,32741,5953,27942,21740,88759,7711
"33494","E01035499",7629,11254,9958,18219,32702,27890,22056,129708,20411
"33495","E01035500",740,1395,13537,33548,21570,17747,25130,113667,15273
"33496","E01035501",254,924,8949,31747,29726,16213,10858,98671,10507
"33497","E01035502",183,25,1539,33542,7435,16196,13476,72396,3974
"33498","E01035503",419,76,7348,33482,10944,9662,17110,79041,5342
"33499","E01035504",672,541,5955,32970,21180,9663,17113,88094,7518
"33500","E01035505",1039,754,9618,32232,26227,17457,16901,104228,12196
"33501","E01035506",263,316,4162,33698,18084,3170,22769,82462,6120
"33502","E01035507",7169,954,15510,29311,19560,12518,11104,96126,9729
"33503","E01035508",711,757,14016,14662,29507,19645,11922,91220,8360
"33504","E01035509",29407,3228,5493,15635,10627,1427,20856,86673,7148
"33505","E01035510",700,1147,1224,1529,18274,1428,20858,45160,569
"33506","E01035511",4006,718,3600,5649,21837,4858,22078,62746,2352
"33507","E01035512",151,2,603,28308,23207,4859,22082,79212,5388
"33508","E01035513",8466,24,559,31867,19948,4860,22088,87812,7448
"33509","E01035514",820,5,9482,32374,22051,487,15624,80843,5736
"33510","E01035515",938,9,11626,33432,23837,653,32054,102549,11660
"33511","E01035516",3708,6,7633,25626,16987,17,23018,76995,4929
